NEWID,FAM_SIZE,NUM_AUTO,FINCBTXM,TOTEXP,ALCBEV,FOOD,FDHOME,FDMAP,FDAWAY,MAJAPP,TENTRM,EDUCA,ELCTRC
4849811,2,1,135000.0,76824.00039999999,520.0,16440.0,4200.0,0.0,12240.0,0.0,260.0,0.0,1440.0
4849821,2,0,180000.0,142967.9992,1200.0,16120.0,5720.0,0.0,10400.0,9700.0,0.0,0.0,3600.0
4849841,3,0,174454.0,146006.0,0.0,23060.0,14460.0,0.0,8600.0,1240.0,0.0,0.0,1864.0
4849871,1,0,25926.0,22157.0004,0.0,3796.0,3380.0,0.0,416.0,0.0,0.0,0.0,1200.0
4849901,3,0,79431.4,67990.2004,0.0,13180.0,5200.0,0.0,7980.0,0.0,0.0,0.0,1280.0
4849911,2,0,25000.0,29973.0004,0.0,4680.0,4160.0,0.0,520.0,0.0,0.0,0.0,612.0
4849934,1,0,14000.0,23423.0,4732.0,5048.0,2124.0,0.0,2924.0,0.0,0.0,0.0,204.0
4849942,3,1,127339.2,90760.0008,0.0,20800.0,15600.0,0.0,5200.0,0.0,0.0,0.0,600.0
4849961,1,1,48646.0,27747.000399999997,0.0,3640.0,2080.0,0.0,1560.0,0.0,0.0,0.0,1644.0
4850051,5,1,160000.0,216820.0,0.0,23400.0,13000.0,0.0,10400.0,3200.0,0.0,0.0,1872.0
4850101,5,0,138000.0,142253.0004,0.0,11780.0,6700.0,0.0,5080.0,532.0,800.0,0.0,2812.0
4609844,2,1,46815.0,45496.2076,0.0,5980.0,5980.0,0.0,0.0,0.0,0.0,0.0,1160.0
4609854,3,1,154100.0,41839.0,1060.0,3540.0,780.0,0.0,2760.0,0.0,800.0,0.0,1200.0
4609874,2,2,136000.0,77820.0004,960.0,9160.0,4160.0,0.0,5000.0,0.0,0.0,0.0,2456.0
4609944,1,0,74389.2,30430.7996,0.0,9620.0,4420.0,0.0,5200.0,0.0,0.0,0.0,2480.0
4609954,2,1,41200.0,48924.0,0.0,13000.0,9100.0,0.0,3900.0,3620.0,0.0,0.0,2400.0
4609984,3,0,98294.6,49547.4004,0.0,10400.0,5200.0,0.0,5200.0,0.0,0.0,0.0,3972.0
4610004,2,0,18582.0,32212.0,0.0,7320.0,6000.0,0.0,1320.0,0.0,0.0,0.0,720.0
4610014,1,1,14784.8,18307.2004,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,600.0
4610024,3,0,77656.8,51411.8004,0.0,9100.0,7540.0,0.0,1560.0,0.0,0.0,0.0,960.0
4610034,1,0,50012.0,59261.0,16.0,12056.0,4028.0,0.0,8028.0,0.0,228.0,0.0,1032.0
4610044,1,0,3734.0,12060.0,0.0,4576.0,3900.0,0.0,676.0,0.0,0.0,0.0,720.0
4610074,1,1,17382.0,30832.0,0.0,4796.0,3208.0,0.0,1588.0,0.0,0.0,0.0,1528.0
4610084,1,0,81384.0,72517.8,360.0,4160.0,2600.0,0.0,1560.0,0.0,0.0,0.0,0.0
4610104,2,1,49751.6,91584.0,0.0,10400.0,6760.0,0.0,3640.0,0.0,0.0,0.0,108.0
4610244,8,3,71322.2,56104.4,0.0,17924.0,13244.0,0.0,4680.0,0.0,0.0,0.0,1576.0
4610284,2,0,32000.0,36580.0,0.0,4420.0,2340.0,0.0,2080.0,0.0,0.0,0.0,960.0
4610294,1,0,14022.0,16116.0,0.0,4160.0,3640.0,0.0,520.0,1108.0,0.0,0.0,520.0
4610314,3,1,65292.6,165230.6004,600.0,20000.0,10400.0,0.0,9600.0,640.0,1120.0,0.0,5140.0
4610324,2,0,203057.4,386460.7996,1260.0,11084.0,9584.0,0.0,1500.0,0.0,0.0,0.0,780.0
4610334,1,1,12080.8,19766.0004,1920.0,4788.0,3120.0,0.0,1668.0,0.0,0.0,0.0,1448.0
4610354,4,0,90729.2,78824.8,0.0,13400.0,7800.0,0.0,5600.0,200.0,0.0,5700.0,2400.0
4610384,2,1,17100.0,46252.9996,60.0,6420.0,4160.0,0.0,2260.0,0.0,0.0,0.0,3096.0
4610394,1,0,1000.0,19937.0004,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,1780.0
4610404,3,0,9384.0,8796.0,0.0,6084.0,6084.0,0.0,0.0,0.0,0.0,0.0,2112.0
4610434,1,0,16001.8,25172.0,1036.0,6608.0,3908.0,0.0,2700.0,0.0,0.0,0.0,1260.0
4610464,2,1,78446.4,61023.8,2640.0,23920.0,4160.0,0.0,19760.0,0.0,0.0,0.0,880.0
4610474,1,1,29844.4,52529.0004,280.0,7240.0,3900.0,0.0,3340.0,0.0,140.0,0.0,1632.0
4610514,3,0,20008.8,20477.8,120.0,5616.0,5096.0,0.0,520.0,0.0,0.0,60.0,1944.0
4610554,1,0,12000.0,15680.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,928.0
4610584,1,1,48753.0,29880.0,0.0,3276.0,3276.0,0.0,0.0,0.0,0.0,0.0,2472.0
4610594,2,1,35175.0,50780.0,0.0,10400.0,6240.0,0.0,4160.0,5700.0,0.0,0.0,3488.0
4610654,1,1,29358.0,34104.0,204.0,6188.0,4940.0,0.0,1248.0,0.0,0.0,0.0,248.0
4610694,2,1,23432.0,40916.0,0.0,9880.0,4680.0,0.0,5200.0,0.0,0.0,0.0,1280.0
4610704,3,0,195770.6,103459.9996,3320.0,20160.0,12820.0,0.0,7340.0,320.0,0.0,0.0,1280.0
4610714,1,0,40000.0,35360.0,0.0,7020.0,1820.0,5200.0,5200.0,0.0,0.0,0.0,620.0
4610734,2,2,135415.8,82482.0004,0.0,17112.0,13520.0,0.0,3592.0,0.0,0.0,0.0,1688.0
4610804,1,1,18000.0,19613.0,0.0,5200.0,3120.0,0.0,2080.0,0.0,0.0,0.0,1200.0
4610854,2,1,60235.4,26050.3996,240.0,7800.0,5200.0,0.0,2600.0,0.0,0.0,0.0,1520.0
4610864,2,1,60498.2,72516.1996,1200.0,9880.0,9880.0,0.0,0.0,34000.0,0.0,0.0,3088.0
4610944,2,0,51814.0,133136.0,0.0,5284.0,5284.0,0.0,0.0,6000.0,0.0,0.0,1200.0
4610974,3,0,79426.6,49976.4004,0.0,11960.0,7800.0,0.0,4160.0,0.0,0.0,0.0,1440.0
4610994,5,1,158000.0,93824.0008,1520.0,11600.0,5200.0,0.0,6400.0,0.0,0.0,0.0,1136.0
4611034,1,0,65000.0,31977.0004,0.0,3380.0,2600.0,0.0,780.0,0.0,0.0,0.0,1344.0
4611054,6,0,124884.0,75414.6084,0.0,7140.0,4940.0,0.0,2200.0,0.0,0.0,0.0,3296.0
4611064,7,2,130137.0,116106.5996,824.0,23544.0,14560.0,0.0,8984.0,0.0,0.0,0.0,1128.0
4611104,3,1,5500.0,12749.0004,0.0,2964.0,2600.0,0.0,364.0,0.0,0.0,0.0,1804.0
4611134,5,1,60000.0,57610.0,480.0,11700.0,10660.0,0.0,1040.0,0.0,0.0,0.0,1440.0
4611164,3,1,246013.6,87870.0,288.0,11180.0,9100.0,0.0,2080.0,0.0,0.0,0.0,852.0
4611194,4,1,150000.0,137616.9996,1428.0,25252.0,11032.0,0.0,14220.0,0.0,1700.0,0.0,3600.0
4611204,2,0,86600.0,47677.0004,600.0,10720.0,5980.0,0.0,4740.0,0.0,0.0,0.0,0.0
4611294,1,1,13796.6,17392.0,0.0,6036.0,6036.0,0.0,0.0,0.0,0.0,0.0,900.0
4611314,2,0,82574.6,31496.8,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,1016.0
4611354,4,0,274400.0,146933.9996,1140.0,14400.0,7800.0,0.0,6600.0,0.0,0.0,9600.0,3000.0
4611384,4,1,155000.0,94399.0012,960.0,17940.0,7800.0,0.0,10140.0,0.0,0.0,0.0,1948.0
4611394,2,0,92402.5,110236.0,0.0,18644.0,6572.0,0.0,12072.0,0.0,1280.0,0.0,3192.0
4611414,3,2,30444.0,23996.0,0.0,1560.0,1560.0,0.0,0.0,0.0,0.0,0.0,1416.0
4611434,4,1,19423.2,44357.9996,928.0,18720.0,13520.0,0.0,5200.0,0.0,0.0,0.0,6400.0
4611464,4,0,70000.0,242875.0,3384.0,8592.0,6960.0,0.0,1632.0,0.0,0.0,0.0,3180.0
4611474,2,0,78775.2,45810.3992,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,960.0
4611494,5,0,68003.0,93508.5996,0.0,28400.0,16640.0,0.0,11760.0,0.0,0.0,364.0,2004.0
4611504,2,0,13782.0,32624.0,0.0,5380.0,4680.0,0.0,700.0,0.0,228.0,0.0,1320.0
4611514,1,1,107000.0,57686.0004,480.0,7280.0,4480.0,0.0,2800.0,0.0,0.0,0.0,300.0
4611544,4,2,109541.4,100532.2,0.0,13276.0,6916.0,0.0,6360.0,2280.0,0.0,27000.0,2580.0
4611574,4,0,97827.6,68191.5996,0.0,10012.0,2672.0,0.0,7340.0,0.0,0.0,0.0,2300.0
4611674,3,1,195000.0,152286.7824,720.0,16408.0,8940.0,0.0,7468.0,320.0,0.0,8940.0,3820.0
4611684,4,0,71000.0,45368.0004,300.0,5200.0,4680.0,0.0,520.0,0.0,0.0,0.0,3196.0
4611694,2,1,22482.0,44224.0,0.0,14280.0,9960.0,0.0,4320.0,716.0,0.0,0.0,1396.0
4611704,1,1,20562.0,15452.0,0.0,4628.0,3328.0,0.0,1300.0,0.0,0.0,0.0,2024.0
4611714,1,0,17046.0,29488.0,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,636.0
4611794,1,0,4534.0,33764.9996,0.0,1760.0,1560.0,0.0,200.0,1100.0,0.0,0.0,608.0
4611824,1,1,17876.0,41692.0,660.0,3380.0,1820.0,0.0,1560.0,0.0,0.0,1000.0,1900.0
4611864,2,0,16839.6,12848.4004,0.0,1560.0,1560.0,0.0,0.0,0.0,0.0,0.0,2100.0
4611904,2,2,57000.0,78669.0008,0.0,14200.0,5100.0,0.0,9100.0,3560.0,320.0,0.0,820.0
4611934,1,0,38082.0,12132.0,0.0,4160.0,3380.0,0.0,780.0,0.0,0.0,0.0,944.0
4611974,2,1,67800.4,63644.2076,4.0,7296.0,6500.0,0.0,796.0,0.0,0.0,0.0,1132.0
4611984,1,0,55000.0,56047.0004,1200.0,14300.0,6500.0,0.0,7800.0,0.0,0.0,0.0,1500.0
4611994,2,1,83628.0,29477.0004,840.0,5980.0,3380.0,0.0,2600.0,0.0,0.0,0.0,704.0
4612014,1,1,57762.4,68926.8004,0.0,7280.0,5200.0,0.0,2080.0,0.0,0.0,0.0,960.0
4612024,1,2,89041.2,149913.0,4200.0,32200.0,15800.0,0.0,16400.0,0.0,6000.0,0.0,2400.0
4612064,1,0,65397.8,43790.8,600.0,2600.0,1560.0,0.0,1040.0,0.0,0.0,0.0,736.0
4612084,4,0,113000.0,38344.6248,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,3040.0,1760.0
4612134,2,1,20370.0,29921.2,0.0,6500.0,6500.0,0.0,0.0,0.0,0.0,5484.0,2400.0
4612144,4,1,43680.0,62893.0004,0.0,7280.0,6240.0,0.0,1040.0,0.0,0.0,0.0,1536.0
4612154,1,1,51000.0,42746.0004,720.0,7800.0,6760.0,0.0,1040.0,0.0,0.0,0.0,1272.0
4612164,2,0,24343.8,26886.4,0.0,10144.0,6224.0,0.0,3920.0,0.0,0.0,0.0,1200.0
4612204,2,1,106291.6,114580.1992,240.0,3900.0,3900.0,0.0,0.0,0.0,0.0,24000.0,600.0
4612264,1,0,16551.2,26727.0,0.0,4160.0,4160.0,0.0,0.0,240.0,0.0,0.0,540.0
4612284,1,1,140577.6,55852.6084,240.0,8040.0,6240.0,0.0,1800.0,0.0,120.0,0.0,2464.0
4612354,2,0,110000.0,54995.0,2400.0,9780.0,7540.0,0.0,2240.0,1316.0,0.0,0.0,2360.0
4612404,3,0,75400.0,42075.0004,72.0,8100.0,2600.0,0.0,5500.0,0.0,600.0,0.0,1980.0
4612524,4,1,202662.8,116343.8004,0.0,14560.0,10400.0,0.0,4160.0,0.0,0.0,0.0,1836.0
4612614,2,0,88175.8,25281.2,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,1032.0
4612624,2,0,100000.0,144455.9992,760.0,9480.0,4680.0,0.0,4800.0,0.0,0.0,0.0,2064.0
4612634,4,2,257201.0,115305.9996,2052.0,20396.0,10956.0,0.0,9440.0,0.0,2800.0,0.0,720.0
4612684,1,1,2942.6,63100.0,0.0,11336.0,6864.0,0.0,4472.0,0.0,0.0,0.0,800.0
4612704,2,1,172586.3,588332.1996,2720.0,25632.0,11544.0,0.0,14088.0,0.0,2600.0,41800.0,2184.0
4612734,4,1,451486.8,187634.808,0.0,9360.0,6760.0,0.0,2600.0,4660.0,0.0,0.0,3112.0
4612744,3,1,204000.0,86539.9996,280.0,22020.0,15600.0,0.0,6420.0,0.0,208.0,800.0,1380.0
4612804,2,0,27444.0,54252.0,4940.0,2584.0,0.0,0.0,2584.0,0.0,0.0,0.0,2520.0
4612814,3,0,18854.0,114064.0,0.0,11024.0,11024.0,0.0,0.0,444.0,0.0,0.0,3600.0
4612824,7,2,228993.0,181306.5996,1680.0,41600.0,15600.0,0.0,26000.0,0.0,0.0,0.0,2420.0
4612924,3,0,1900.0,44526.9996,0.0,11700.0,10400.0,0.0,1300.0,0.0,0.0,0.0,1416.0
4612964,1,1,62361.7,20808.0,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,1392.0
4612984,3,0,102500.0,110055.0008,1320.0,13000.0,10400.0,0.0,2600.0,0.0,0.0,1400.0,2016.0
4613044,2,1,161922.0,77385.0008,1940.0,11036.0,5120.0,0.0,5916.0,4500.0,0.0,0.0,1084.0
4613084,2,1,46405.2,35009.8004,0.0,9360.0,7800.0,0.0,1560.0,0.0,0.0,0.0,1612.0
4613154,1,0,50000.0,35933.0,0.0,7540.0,6240.0,0.0,1300.0,0.0,0.0,0.0,1200.0
4613274,5,0,1962.2,7658.2004,0.0,4200.0,2600.0,0.0,1600.0,0.0,0.0,0.0,0.0
4613294,2,1,96774.5,127792.0,900.0,14408.0,9556.0,0.0,4852.0,0.0,0.0,0.0,328.0
4613314,2,0,24241.8,25148.0,0.0,7020.0,5980.0,0.0,1040.0,0.0,0.0,0.0,1448.0
4613334,2,2,80000.0,28008.9996,0.0,4680.0,2600.0,0.0,2080.0,0.0,0.0,0.0,1800.0
4613394,1,0,18030.0,20484.0,0.0,4420.0,4420.0,0.0,0.0,0.0,0.0,0.0,880.0
4613404,2,1,46800.0,63734.9996,2160.0,7820.0,3380.0,0.0,4440.0,0.0,3200.0,10000.0,1136.0
4613414,4,0,140030.0,84517.9988,1080.0,14660.0,7860.0,0.0,6800.0,0.0,0.0,0.0,960.0
4613424,1,0,32637.6,26532.0,0.0,3328.0,3328.0,0.0,0.0,0.0,0.0,0.0,1536.0
4613434,1,0,69265.4,49106.6084,0.0,5980.0,5980.0,0.0,0.0,0.0,0.0,0.0,0.0
4613444,1,1,62000.0,54639.0,7200.0,10976.0,8320.0,0.0,2656.0,0.0,0.0,0.0,1800.0
4613484,2,2,85000.0,37755.0004,1440.0,5200.0,4160.0,0.0,1040.0,0.0,0.0,0.0,1564.0
4613504,1,1,14400.0,17080.0,288.0,3208.0,3208.0,0.0,0.0,0.0,0.0,0.0,1476.0
4613524,2,1,97800.0,56724.9996,0.0,5720.0,4680.0,0.0,1040.0,0.0,0.0,0.0,0.0
4613554,2,1,102384.0,60232.0,1000.0,13740.0,9400.0,0.0,4340.0,0.0,0.0,0.0,16.0
4613614,3,0,47747.0,37267.9996,720.0,4540.0,3240.0,0.0,1300.0,0.0,0.0,0.0,1200.0
4613634,3,0,64330.6,38941.5996,0.0,4420.0,2860.0,1560.0,1560.0,0.0,0.0,0.0,2256.0
4613644,3,2,74309.8,88925.0,0.0,11104.0,7904.0,0.0,3200.0,0.0,0.0,0.0,1436.0
4613664,2,1,133000.0,66927.0004,204.0,9100.0,7020.0,0.0,2080.0,1520.0,0.0,0.0,1572.0
4613674,2,0,167500.0,82015.9996,720.0,9100.0,5980.0,0.0,3120.0,0.0,0.0,0.0,2688.0
4613684,4,3,207097.8,110619.0,0.0,32880.0,22000.0,0.0,10880.0,0.0,52.0,0.0,4064.0
4613704,1,1,29977.0,48700.0,1200.0,9340.0,8060.0,0.0,1280.0,0.0,0.0,0.0,2448.0
4613814,1,0,18000.0,83896.0,0.0,7800.0,6240.0,0.0,1560.0,0.0,0.0,58304.0,0.0
4613824,5,2,266000.0,113377.0,0.0,15600.0,10400.0,0.0,5200.0,0.0,0.0,0.0,1628.0
4613834,1,0,21358.0,42264.0,0.0,7280.0,5720.0,0.0,1560.0,0.0,0.0,0.0,768.0
4613894,3,1,117380.6,325274.2,0.0,19500.0,6500.0,0.0,13000.0,0.0,0.0,2000.0,2164.0
4613904,2,0,45164.0,24400.0,0.0,8060.0,8060.0,0.0,0.0,0.0,0.0,0.0,880.0
4614004,4,0,58530.0,35426.3996,300.0,8840.0,7280.0,0.0,1560.0,0.0,0.0,0.0,880.0
4614024,6,0,278834.2,159038.6084,0.0,26584.0,14040.0,0.0,12544.0,0.0,0.0,32676.0,4800.0
4614064,2,1,14508.0,22457.0,0.0,10400.0,10400.0,0.0,0.0,0.0,0.0,0.0,708.0
4614084,4,1,88000.0,77307.9996,0.0,16300.0,11000.0,0.0,5300.0,600.0,0.0,0.0,1236.0
4614124,1,1,4370.0,25140.0,0.0,3536.0,3120.0,0.0,416.0,0.0,0.0,0.0,1080.0
4614134,2,0,47170.0,40869.9996,1080.0,7280.0,5720.0,0.0,1560.0,0.0,800.0,0.0,1712.0
4614154,5,0,82256.2,60980.4004,300.0,7280.0,4680.0,0.0,2600.0,7560.0,0.0,440.0,2224.0
4614194,2,0,13465.0,56812.0,1200.0,12868.0,11180.0,0.0,1688.0,0.0,40.0,0.0,1788.0
4614224,7,1,148133.0,83828.2,240.0,16024.0,14040.0,0.0,1984.0,0.0,1400.0,7200.0,3480.0
4614244,4,1,177811.6,115750.8004,0.0,22100.0,22100.0,0.0,0.0,2600.0,0.0,0.0,3772.0
4614264,5,1,61144.8,53173.6,0.0,17784.0,7384.0,0.0,10400.0,0.0,0.0,600.0,2480.0
4614284,2,4,57442.4,78168.0,788.0,5432.0,5432.0,0.0,0.0,0.0,0.0,0.0,2120.0
4614294,1,0,25782.0,18716.0,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,612.0
4614344,1,1,1300.0,39172.0004,600.0,7800.0,7800.0,0.0,0.0,0.0,0.0,500.0,1464.0
4614354,2,0,6708.2,12080.0,0.0,6224.0,6224.0,0.0,0.0,0.0,0.0,0.0,0.0
4614364,3,1,31572.0,43152.0,280.0,7200.0,5980.0,0.0,1220.0,0.0,0.0,0.0,1200.0
4614394,2,0,75001.0,46088.0008,0.0,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,916.0
4614444,1,0,16038.0,28076.0,548.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,780.0
4614474,1,0,17578.0,42387.0,216.0,3880.0,2808.0,0.0,1072.0,0.0,0.0,0.0,2204.0
4614494,4,1,122020.0,81588.9996,2400.0,8940.0,6840.0,0.0,2100.0,0.0,640.0,0.0,812.0
4614574,5,2,105500.0,96889.0,160.0,14000.0,7800.0,0.0,6200.0,0.0,2420.0,0.0,480.0
4614624,2,0,26550.0,39918.0004,120.0,5876.0,5720.0,0.0,156.0,0.0,0.0,0.0,1080.0
4614634,4,0,1800.0,64308.0,0.0,8580.0,6760.0,0.0,1820.0,0.0,0.0,8000.0,1608.0
4614674,6,0,205500.0,111787.0004,0.0,15552.0,11080.0,0.0,4472.0,0.0,0.0,0.0,0.0
4614734,3,0,81897.0,56160.9996,0.0,10448.0,6020.0,32.0,4428.0,0.0,28.0,0.0,1216.0
4614764,1,1,90719.4,82064.0,0.0,3900.0,1300.0,0.0,2600.0,0.0,0.0,0.0,0.0
4614784,2,1,150700.0,172391.0,840.0,6504.0,2340.0,0.0,4164.0,424.0,240.0,30000.0,588.0
4614794,1,1,47000.0,31112.0004,0.0,5460.0,3900.0,0.0,1560.0,0.0,1200.0,0.0,1404.0
4614814,1,1,19107.6,16780.0,0.0,1560.0,1300.0,0.0,260.0,0.0,0.0,0.0,572.0
4614854,1,0,35000.0,26622.0004,360.0,3120.0,2080.0,0.0,1040.0,0.0,0.0,0.0,720.0
4614864,7,0,150700.0,67138.0,0.0,12920.0,11440.0,0.0,1480.0,0.0,0.0,4800.0,1956.0
4614904,1,1,120000.0,73368.0,480.0,8200.0,5200.0,0.0,3000.0,0.0,0.0,0.0,960.0
4614914,1,1,50000.0,20009.0,80.0,3640.0,2080.0,0.0,1560.0,0.0,0.0,0.0,424.0
4614934,2,1,34000.0,28897.0,240.0,8800.0,6840.0,0.0,1960.0,0.0,0.0,0.0,1112.0
4614954,2,0,54200.0,57052.0004,0.0,10440.0,6240.0,0.0,4200.0,0.0,0.0,0.0,1892.0
4614974,2,2,110000.0,77171.9996,2024.0,15860.0,10660.0,0.0,5200.0,0.0,0.0,0.0,144.0
4614994,2,1,26700.0,59332.9996,3348.0,12992.0,5200.0,0.0,7792.0,0.0,400.0,0.0,1140.0
4615014,2,0,10162.8,62316.0,1800.0,10744.0,6224.0,0.0,4520.0,0.0,880.0,0.0,1440.0
4615044,1,1,4721.2,11792.0,240.0,3120.0,2080.0,0.0,1040.0,0.0,0.0,0.0,1000.0
4615064,2,0,27139.2,44680.0,0.0,23440.0,17680.0,0.0,5760.0,0.0,0.0,0.0,2312.0
4615084,2,0,80500.0,68090.0004,0.0,17260.0,14500.0,0.0,2760.0,0.0,1920.0,0.0,1612.0
4615104,1,0,18762.0,26528.0,868.0,5464.0,4424.0,0.0,1040.0,0.0,0.0,0.0,648.0
4615134,2,1,14470.0,26839.2004,0.0,11700.0,10660.0,0.0,1040.0,0.0,0.0,0.0,1368.0
4615144,2,0,75000.0,49074.0004,0.0,14040.0,6240.0,0.0,7800.0,324.0,0.0,0.0,2328.0
4615164,2,1,137000.0,69622.0,1820.0,11180.0,2940.0,0.0,8240.0,0.0,400.0,0.0,1200.0
4615184,3,3,277502.6,207775.2004,1632.0,55996.0,47800.0,0.0,8196.0,0.0,6000.0,3200.0,1716.0
4615224,1,0,63000.0,34159.0008,360.0,6760.0,5460.0,0.0,1300.0,0.0,0.0,0.0,844.0
4615244,1,1,50000.0,22745.0,1200.0,9360.0,7280.0,0.0,2080.0,0.0,0.0,0.0,1560.0
4615254,2,0,40000.0,34052.9996,0.0,6500.0,4440.0,0.0,2060.0,0.0,0.0,0.0,600.0
4615264,2,1,70248.0,53386.0,120.0,5060.0,3220.0,0.0,1840.0,0.0,1944.0,0.0,1524.0
4615274,2,1,239867.0,153838.9996,2196.0,47124.0,6048.0,0.0,41076.0,0.0,0.0,0.0,4064.0
4615314,1,0,12240.8,17896.0,600.0,5356.0,4368.0,0.0,988.0,384.0,0.0,0.0,0.0
4615324,3,2,80000.0,53378.0,688.0,11440.0,11440.0,0.0,0.0,0.0,0.0,0.0,2072.0
4615344,4,1,30154.4,31366.2004,0.0,7300.0,6500.0,0.0,800.0,0.0,40.0,0.0,0.0
4615364,2,2,145150.0,86053.0004,1080.0,11040.0,8540.0,0.0,2500.0,0.0,0.0,0.0,1352.0
4615374,2,1,79000.0,49152.0004,1200.0,8320.0,7280.0,0.0,1040.0,0.0,0.0,0.0,1012.0
4615384,2,1,68251.4,45533.2,0.0,4940.0,4940.0,0.0,0.0,0.0,0.0,0.0,1500.0
4615404,1,0,78537.2,34840.1996,0.0,5980.0,2860.0,0.0,3120.0,0.0,0.0,0.0,624.0
4615444,1,0,19300.0,16492.0,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,888.0
4615484,2,0,30764.0,25464.0,0.0,5980.0,5200.0,0.0,780.0,0.0,0.0,0.0,884.0
4615534,1,2,29965.0,37748.0,0.0,1092.0,780.0,0.0,312.0,0.0,0.0,0.0,1420.0
4615604,3,1,147050.0,58618.0004,600.0,8840.0,5720.0,0.0,3120.0,0.0,0.0,0.0,2616.0
4615614,1,0,11871.6,10832.0,0.0,3328.0,3328.0,0.0,0.0,0.0,0.0,0.0,1480.0
4615634,3,2,96000.0,69244.9996,0.0,22360.0,19760.0,0.0,2600.0,432.0,0.0,0.0,740.0
4615654,1,0,97464.5,35032.0,84.0,4620.0,1820.0,0.0,2800.0,0.0,0.0,0.0,960.0
4615664,2,1,46000.0,32636.9996,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,840.0
4615704,4,1,48003.0,63051.0,0.0,19200.0,13000.0,0.0,6200.0,9000.0,1000.0,3480.0,2700.0
4615754,3,1,61300.0,40709.0,0.0,6760.0,6760.0,0.0,0.0,0.0,0.0,0.0,2100.0
4615814,4,1,47834.0,29771.0,0.0,12020.0,11840.0,0.0,180.0,0.0,0.0,0.0,0.0
4615824,5,0,150000.0,129552.9996,3920.0,15800.0,9200.0,0.0,6600.0,0.0,800.0,0.0,1040.0
4615864,5,3,82300.0,119104.0008,240.0,51240.0,40040.0,0.0,11200.0,0.0,0.0,0.0,5296.0
4615924,4,0,83380.8,53734.8004,0.0,13000.0,7800.0,0.0,5200.0,0.0,0.0,0.0,3000.0
4615934,3,3,34782.0,48026.0,0.0,7800.0,5200.0,0.0,2600.0,0.0,0.0,0.0,3000.0
4615944,3,1,14724.2,30005.3996,1200.0,10920.0,5720.0,0.0,5200.0,0.0,0.0,0.0,1560.0
4615954,2,2,79000.0,28788.0004,360.0,3380.0,2340.0,0.0,1040.0,0.0,0.0,0.0,0.0
4616044,1,1,130000.0,88997.0,900.0,12280.0,4680.0,0.0,7600.0,0.0,4000.0,0.0,1276.0
4616064,2,1,18000.0,57257.0,240.0,19760.0,18200.0,0.0,1560.0,0.0,0.0,0.0,2320.0
4616074,2,0,24330.0,22558.0,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,1800.0
4616094,1,1,36902.8,37131.2004,960.0,6188.0,4888.0,0.0,1300.0,0.0,0.0,0.0,2160.0
4616174,1,0,44744.0,55773.0004,1312.0,5920.0,4160.0,0.0,1760.0,0.0,1424.0,0.0,840.0
4616184,3,2,32000.0,69498.0,0.0,13780.0,9880.0,0.0,3900.0,5500.0,0.0,0.0,1304.0
4616194,2,0,233947.1,46350.6084,0.0,10400.0,5200.0,0.0,5200.0,0.0,0.0,0.0,0.0
4616244,4,1,173147.8,61150.008,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,2320.0
4616264,6,1,77008.2,48159.0004,0.0,7540.0,7540.0,0.0,0.0,0.0,0.0,0.0,3600.0
4616284,7,3,108600.0,109960.9996,0.0,19500.0,16900.0,0.0,2600.0,0.0,0.0,0.0,4148.0
4616294,4,0,83943.4,43606.8,0.0,19760.0,14560.0,0.0,5200.0,0.0,0.0,0.0,1800.0
4616324,2,1,92717.8,65532.8004,0.0,6760.0,3640.0,0.0,3120.0,0.0,0.0,0.0,1564.0
4616384,2,1,31854.0,55688.0,180.0,17240.0,8840.0,0.0,8400.0,0.0,0.0,0.0,456.0
4616454,3,1,25110.0,41788.0,0.0,6120.0,3640.0,0.0,2480.0,0.0,0.0,0.0,2640.0
4616494,2,2,68969.8,75412.0,180.0,11700.0,9100.0,0.0,2600.0,8000.0,0.0,0.0,1364.0
4616504,1,1,19470.0,23224.0,120.0,4160.0,3640.0,0.0,520.0,0.0,0.0,0.0,636.0
4616614,6,1,107000.0,86158.0004,600.0,14200.0,11700.0,0.0,2500.0,0.0,160.0,0.0,2832.0
4616754,2,1,34656.0,35156.0,0.0,9360.0,2080.0,0.0,7280.0,0.0,0.0,0.0,2600.0
4616774,1,1,40836.0,29884.0,0.0,2964.0,1404.0,0.0,1560.0,0.0,0.0,0.0,1620.0
